"Order Name","Created at","Source Name","Total Discounts","Order Status","Total Product","Store","Carrier Status Code","Cancel Reason","Sales Program","Giới tính","Funnel","Category","Sub-category","Price","Subtotal Price","month"
"104491","8/18/2023","Zalo","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"104501","8/18/2023","Trực tiếp - Cửa hàng","50000","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"104506","8/18/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Trang sức sự kiện","Mũ","180000","180000","8"
"104507","8/18/2023","Hotline","0","confirmed","1","37 Nguyễn Văn Huyên","confirmed","","Đặt trước","Chị","","Quần","Quần tây","420000","420000","8"
"104514","8/18/2023","Facebook","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Khách không đến","Đặt trước","Chị","","Trang sức sự kiện","Mũ","180000","180000","8"
"104526","8/18/2023","Facebook","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"104533","8/18/2023","Hotline","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Đã mua nơi khác","Đặt trước","Chị","","Quần","Quần tây","420000","420000","8"
"104537","8/18/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Quần","Quần tây","420000","420000","8"
"104552","8/18/2023","Facebook","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Đơn trùng","Đặt trước","Chị","","Daily use","Áo croptop sơ mi","280000","280000","8"
"104591","8/18/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Quần","Quần tây","420000","420000","8"
"104595","8/18/2023","Instagram","0","cancel","3","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Trang sức sự kiện","Ví","160000","480000","8"
"104609","8/18/2023","Instagram","0","complete","1","Kho Online","pending","","Hãng vận chuyển","Chị","","Quần","Quần tây","420000","420000","8"
"104618","8/18/2023","Instagram","0","complete","1","Kho Online","pending","","Hãng vận chuyển","Anh","","Trang sức sự kiện","Ví","160000","160000","8"
"104634","8/18/2023","Shopee","0","complete","1","37 Nguyễn Văn Huyên","complete","","Tự vận chuyển","Anh","","Quần","Quần tây","420000","420000","8"
"104647","8/18/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Daily use","Áo croptop sơ mi","280000","280000","8"
"104680","8/18/2023","Hotline","0","confirmed","1","Kho Online","confirmed","","Đặt trước","Chị","","Trang sức sự kiện","Mũ","180000","180000","8"
"104689","8/18/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"104692","8/18/2023","Facebook","0","cancel","1","Kho Online","cancel","Đơn trùng","Đặt trước","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"104694","8/18/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"104695","8/18/2023","Hotline","0","complete","1","27 Khâm Thiên","complete","","Tự vận chuyển","Chị","","Quần","Quần tây","420000","420000","8"
"104708","8/18/2023","Facebook","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Quần","Quần tây","420000","420000","8"
"104723","8/18/2023","Facebook","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Trang sức sự kiện","Mũ","180000","180000","8"
"104758","8/18/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"101732","8/18/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Trang sức sự kiện","Mũ","180000","180000","8"
"101779","8/18/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"101806","8/18/2023","Instagram","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"101812","8/18/2023","Facebook","0","confirmed","1","37 Nguyễn Văn Huyên","confirmed","","Đặt trước","Chị","","Quần","Quần tây","420000","420000","8"
"101826","8/18/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"101833","8/18/2023","Instagram","0","complete","1","Kho Online","complete","","Hãng vận chuyển","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"101870","8/18/2023","Instagram","0","cancel","1","Kho Online","cancel","Đơn trùng","","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"101871","8/18/2023","Instagram","0","cancel","1","Kho Online","cancel","Hết hàng","","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"101891","8/18/2023","Facebook","0","prepared","1","37 Nguyễn Văn Huyên","prepared","","Đặt trước","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"101921","8/18/2023","Instagram","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"101963","8/18/2023","Zalo","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"102010","8/18/2023","Hotline","0","cancel","1","27 Khâm Thiên","cancel","Khách suy nghĩ thêm","Đặt trước","Chị","","Daily use","Áo croptop sơ mi","280000","280000","8"
"102035","8/18/2023","Instagram","0","complete","1","37 Nguyễn Văn Huyên","complete","","Tự vận chuyển","Chị","","Quần","Quần tây","420000","420000","8"
"102037","8/18/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Quần","Quần tây","420000","420000","8"
"102064","8/18/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"102066","8/18/2023","Lazada","0","carrier_delivery","1","KHO ĐƠN HÀNG","carrier_delivery","","Hãng vận chuyển","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"102083","8/18/2023","Facebook","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Khách suy nghĩ thêm","Đặt trước","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"102092","8/18/2023","Facebook","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Quần","Quần tây","420000","420000","8"
"104244","8/19/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"104254","8/19/2023","Instagram","0","complete","1","Kho Online","complete","","Hãng vận chuyển","Chị","","Daily use","Áo croptop sơ mi","280000","280000","8"
"104255","8/19/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"104260","8/19/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"104270","8/19/2023","Trực tiếp - Cửa hàng","30000","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"104280","8/19/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"104297","8/19/2023","Facebook","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"104312","8/19/2023","Facebook","30000","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"104351","8/19/2023","Instagram","0","cancel","1","Kho Online","cancel","Đơn trùng","","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"104361","8/19/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"104371","8/19/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"104387","8/19/2023","Zalo","0","confirmed","1","37 Nguyễn Văn Huyên","confirmed","","Đặt trước","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"104389","8/19/2023","Instagram","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Đơn trùng","Đặt trước","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"104401","8/19/2023","Hotline","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Khách suy nghĩ thêm","Đặt trước","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"104406","8/19/2023","Zalo","140000","cancel","1","KHO ĐƠN HÀNG","cancel","Khách suy nghĩ thêm","Tự vận chuyển","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"104416","8/19/2023","Zalo","140000","cancel","1","KHO ĐƠN HÀNG","cancel","Khách suy nghĩ thêm","Tự vận chuyển","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"104420","8/19/2023","Zalo","140000","cancel","1","KHO ĐƠN HÀNG","cancel","Khách suy nghĩ thêm","Tự vận chuyển","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"104451","8/19/2023","Facebook","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Khách không đến","Đặt trước","Chị","","Quần","Quần tây","420000","420000","8"
"104458","8/19/2023","Trực tiếp - Cửa hàng","60000","complete","1","89 Láng Hạ","complete","","Mua tại quầy","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"104459","8/19/2023","Trực tiếp - Cửa hàng","0","complete","1","89 Láng Hạ","complete","","Mua tại quầy","Chị","","Daily use","Áo croptop sơ mi","280000","280000","8"
"104467","8/19/2023","Instagram","0","cancel","1","Kho Online","cancel","Đơn trùng","","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"104468","8/19/2023","Instagram","0","cancel","1","Kho Online","cancel","Đơn trùng","","Chị","","Quần","Quần tây","420000","420000","8"
"104504","8/19/2023","Trực tiếp - Cửa hàng","38000","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"104525","8/19/2023","Facebook","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Quần","Quần tây","420000","420000","8"
"104540","8/19/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Quần","Quần tây","420000","420000","8"
"104558","8/19/2023","Facebook","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"104581","8/19/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"104584","8/19/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"104589","8/19/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Quần","Quần tây","420000","420000","8"
"104600","8/19/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"104602","8/19/2023","Facebook","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Khách suy nghĩ thêm","Đặt trước","Chị","","Daily use","Áo croptop sơ mi","280000","280000","8"
"104614","8/19/2023","Trực tiếp - Cửa hàng","0","complete","1","89 Láng Hạ","complete","","Mua tại quầy","Anh","","Quần","Quần tây","420000","420000","8"
"104622","8/19/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Anh","","Áo (mùa đông)","Hoodie","550000","550000","8"
"104632","8/19/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Quần","Quần tây","420000","420000","8"
"104636","8/19/2023","Hotline","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Khách không đến","Đặt trước","Anh","","Trang sức sự kiện","Ví","160000","160000","8"
"104655","8/19/2023","Trực tiếp - Cửa hàng","50000","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Quần","Quần tây","420000","420000","8"
"104659","8/19/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Quần","Quần tây","420000","420000","8"
"104679","8/19/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Quần","Quần tây","420000","420000","8"
"104699","8/19/2023","Instagram","0","cancel","1","KHO ĐƠN HÀNG","cancel","Tham khảo so sánh giá","Hãng vận chuyển","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"104704","8/19/2023","Facebook","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"104719","8/19/2023","Instagram","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Đơn trùng","","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"104734","8/19/2023","Instagram","0","prepared","1","37 Nguyễn Văn Huyên","prepared","","Đặt trước","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"104754","8/19/2023","Zalo","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Daily use","Áo croptop sơ mi","280000","280000","8"
"104762","8/19/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"104766","8/19/2023","Hotline","0","complete","1","27 Khâm Thiên","complete","","Đặt trước","Chị","","Trang sức sự kiện","Thắt lưng đính đá","200000","200000","8"
"101728","8/19/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"101740","8/19/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"101746","8/19/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Quần","Quần tây","420000","420000","8"
"101747","8/19/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"101748","8/19/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Quần","Quần tây","420000","420000","8"
"101749","8/19/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"101768","8/19/2023","Shopee","0","complete","1","37 Nguyễn Văn Huyên","complete","","Tự vận chuyển","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"101775","8/19/2023","Zalo","0","confirmed","1","89 Láng Hạ","confirmed","","Đặt trước","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"101780","8/19/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"101792","8/19/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Quần","Quần tây","420000","420000","8"
"101803","8/19/2023","Instagram","0","carrier_delivery","1","KHO ĐƠN HÀNG","carrier_delivery","","Hãng vận chuyển","Chị","","Quần","Quần tây","420000","420000","8"
"101837","8/19/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Daily use","Áo croptop sơ mi","280000","280000","8"
"101858","8/19/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"101861","8/19/2023","Hotline","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Khách không đến","Đặt trước","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"101863","8/19/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"101865","8/19/2023","Facebook","0","confirmed","1","Kho Online","confirmed","","Đặt trước","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"101884","8/19/2023","Trực tiếp - Cửa hàng","280000","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"101893","8/19/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"101918","8/19/2023","Hotline","0","confirmed","1","37 Nguyễn Văn Huyên","confirmed","","Đặt trước","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"101925","8/19/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"101942","8/19/2023","Hotline","0","confirmed","1","37 Nguyễn Văn Huyên","confirmed","","Đặt trước","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"101952","8/19/2023","Trực tiếp - Cửa hàng","0","confirmed","1","37 Nguyễn Văn Huyên","confirmed","","Mua tại quầy","Chị","","Quần","Quần tây","420000","420000","8"
"101981","8/19/2023","Instagram","0","cancel","1","Kho Online","cancel","Tham khảo so sánh giá","","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"101983","8/19/2023","Facebook","0","confirmed","1","37 Nguyễn Văn Huyên","confirmed","","Đặt trước","Chị","","Quần","Quần tây","420000","420000","8"
"101984","8/19/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Quần","Quần tây","420000","420000","8"
"101990","8/19/2023","Facebook","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Quần","Quần tây","420000","420000","8"
"101992","8/19/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"102009","8/19/2023","Trực tiếp - Cửa hàng","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Khách không đến","Mua tại quầy","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"102028","8/19/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Quần","Quần tây","420000","420000","8"
"102060","8/19/2023","Instagram","0","confirmed","1","37 Nguyễn Văn Huyên","confirmed","","Đặt trước","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"102069","8/19/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"102091","8/19/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"104241","8/20/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"104265","8/20/2023","Trực tiếp - Cửa hàng","28000","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"104290","8/20/2023","Facebook","0","complete","1","Kho Online","complete","","Tự vận chuyển","Chị","","Daily use","Áo croptop sơ mi","280000","280000","8"
"104296","8/20/2023","Facebook","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"104328","8/20/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Quần","Quần tây","420000","420000","8"
"104329","8/20/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"104333","8/20/2023","Trực tiếp - Cửa hàng","0","complete","1","89 Láng Hạ","complete","","Mua tại quầy","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"104335","8/20/2023","Trực tiếp - Cửa hàng","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Lý do khác","Mua tại quầy","Chị","","Quần","Quần tây","420000","420000","8"
"104347","8/20/2023","Instagram","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"104376","8/20/2023","Trực tiếp - Cửa hàng","60000","complete","2","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Trang sức sự kiện","Ví","160000","320000","8"
"104379","8/20/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"104391","8/20/2023","Instagram","0","complete","1","Kho Online","pending","","Hãng vận chuyển","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"104396","8/20/2023","Facebook","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Khách không đến","Đặt trước","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"104402","8/20/2023","Hotline","0","confirmed","1","37 Nguyễn Văn Huyên","confirmed","","Đặt trước","Chị","","Quần","Quần tây","420000","420000","8"
"104427","8/20/2023","Trực tiếp - Cửa hàng","28000","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"104457","8/20/2023","Trực tiếp - Cửa hàng","38000","complete","1","89 Láng Hạ","complete","","Mua tại quầy","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"104473","8/20/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Tự vận chuyển","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"104480","8/20/2023","Instagram","0","complete","1","89 Láng Hạ","complete","","Đặt trước","Chị","","Quần","Quần tây","420000","420000","8"
"104487","8/20/2023","Instagram","0","cancel","1","Kho Online","cancel","Đơn trùng","","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"104490","8/20/2023","Instagram","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Khách suy nghĩ thêm","Đặt trước","Chị","","Quần","Quần tây","420000","420000","8"
"104510","8/20/2023","Hotline","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Đã mua nơi khác","Đặt trước","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"104515","8/20/2023","Facebook","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Daily use","Áo croptop sơ mi","280000","280000","8"
"104527","8/20/2023","Trực tiếp - Cửa hàng","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Khách không đến","Đặt trước","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"104530","8/20/2023","Facebook","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Quần","Quần tây","420000","420000","8"
"104553","8/20/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Quần","Quần tây","420000","420000","8"
"104566","8/20/2023","Trực tiếp - Cửa hàng","70000","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"104623","8/20/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Anh","","Áo (mùa đông)","Hoodie","550000","550000","8"
"104635","8/20/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Anh","","Áo (mùa đông)","Hoodie","550000","550000","8"
"104637","8/20/2023","Facebook","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Anh","","Trang sức sự kiện","Ví","160000","160000","8"
"104686","8/20/2023","Instagram","0","cancel","1","Kho Online","cancel","Đơn trùng","","Chị","","Quần","Quần tây","420000","420000","8"
"104690","8/20/2023","Instagram","0","complete","1","37 Nguyễn Văn Huyên","complete","","Tự vận chuyển","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"104748","8/20/2023","Facebook","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Khách suy nghĩ thêm","Đặt trước","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"104753","8/20/2023","Hotline","0","complete","1","89 Láng Hạ","complete","","Tự vận chuyển","Chị","","Daily use","Áo croptop sơ mi","280000","280000","8"
"101694","8/20/2023","Shopee","0","carrier_delivery","1","KHO ĐƠN HÀNG","carrier_delivery","","Hãng vận chuyển","Chị","","Quần","Quần tây","420000","420000","8"
"101702","8/20/2023","Facebook","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"101758","8/20/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Quần","Quần tây","420000","420000","8"
"101767","8/20/2023","Tik Tok","0","carrier_delivery","1","KHO ĐƠN HÀNG","carrier_delivery","","Hãng vận chuyển","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"101789","8/20/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"101793","8/20/2023","Hotline","0","confirmed","1","37 Nguyễn Văn Huyên","confirmed","","Đặt trước","Chị","","Quần","Quần tây","420000","420000","8"
"101801","8/20/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Quần","Quần tây","420000","420000","8"
"101802","8/20/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Daily use","Áo croptop sơ mi","280000","280000","8"
"101805","8/20/2023","Instagram","0","confirmed","1","37 Nguyễn Văn Huyên","confirmed","","Đặt trước","Chị","","Quần","Quần tây","420000","420000","8"
"101825","8/20/2023","Instagram","0","carrier_delivery","1","KHO ĐƠN HÀNG","carrier_delivery","","Hãng vận chuyển","Chị","","Quần","Quần tây","420000","420000","8"
"101830","8/20/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Quần","Quần tây","420000","420000","8"
"101847","8/20/2023","Trực tiếp - Cửa hàng","75000","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Quần","Quần tây","420000","420000","8"
"101898","8/20/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Quần","Quần tây","420000","420000","8"
"101900","8/20/2023","Trực tiếp - Cửa hàng","0","confirmed","1","37 Nguyễn Văn Huyên","confirmed","","Mua tại quầy","Chị","","Quần","Quần tây","420000","420000","8"
"101910","8/20/2023","Instagram","0","cancel","1","Kho Online","cancel","Đơn trùng","","Chị","","Quần","Quần tây","420000","420000","8"
"101920","8/20/2023","Hotline","0","confirmed","1","37 Nguyễn Văn Huyên","confirmed","","Đặt trước","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"101941","8/20/2023","Instagram","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Hết hàng","","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"101958","8/20/2023","Hotline","0","cancel","1","Kho Online","cancel","Đã mua tại quầy","Đặt trước","Chị","","Daily use","Sơ mi dài","300000","300000","8"
